freq,ref_area,indicator,unit_mult,base_year,time_format,time_period,obs_value
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2001-Q2,85.3795321922159
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2001-Q3,85.6218380326796
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2001-Q4,85.9878095998678
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2002-Q1,86.2316037599633
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2002-Q2,86.46018410547
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2002-Q3,86.7948499484762
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2002-Q4,87.2121966596271
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2003-Q1,87.5505851255297
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2003-Q2,88.1455961042501
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2003-Q3,88.4706208260191
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2003-Q4,88.9459869524828
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2004-Q1,89.4894284180475
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2004-Q2,89.5909670536383
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2004-Q3,90.1175859748742
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2004-Q4,90.6723533016232
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2005-Q1,90.9295325344012
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2005-Q2,91.4952929742039
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2005-Q3,92.0474218268642
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2005-Q4,92.8907622094821
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2006-Q1,93.3996353029575
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2006-Q2,93.6192742927179
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2006-Q3,94.097660478126
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2006-Q4,94.5685549975737
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2007-Q1,95.4229436394486
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2007-Q2,95.6892172482805
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2007-Q3,95.6985819022758
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2007-Q4,96.142520858178
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2008-Q1,96.8593632525531
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2008-Q2,97.4925484824333
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2008-Q3,97.9977613446806
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2008-Q4,97.931413295997
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2009-Q1,97.8655903494858
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2009-Q2,98.136146263013
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2009-Q3,98.7419371176917
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2009-Q4,98.5656004054044
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2010-Q1,98.8963025574147
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2010-Q2,99.9326356506233
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2010-Q3,100.361476584006
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2010-Q4,100.809585207956
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2011-Q1,101.637726731377
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2011-Q2,102.144625046171
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2011-Q3,102.501095538809
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2011-Q4,102.901298802724
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2012-Q1,104.103530333922
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2012-Q2,104.467613789042
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2012-Q3,104.621805906808
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2012-Q4,105.023241052228
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2013-Q1,105.640947377991
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2013-Q2,106.009255336289
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2013-Q3,105.990750255177
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2013-Q4,106.476185701735
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2014-Q1,106.66241420058
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2014-Q2,106.644759328204
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2014-Q3,107.185444947473
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2014-Q4,107.189171487817
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2015-Q1,107.628237667898
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2015-Q2,107.788446648024
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2015-Q3,108.375555773436
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2015-Q4,108.68725863703
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2016-Q1,108.77286756824
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2016-Q2,110.328646653846
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2016-Q3,110.609055204737
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2016-Q4,110.95800686447
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2017-Q1,111.815821107646
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2017-Q2,112.349913092636
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2017-Q3,112.514594189483
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2017-Q4,112.736910925028
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2018-Q1,113.182130122846
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2018-Q2,114.247729785357
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2018-Q3,114.339650211006
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2018-Q4,115.349343038763
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2019-Q1,115.295259409581
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2019-Q2,116.019556652471
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2019-Q3,116.809863529335
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2019-Q4,117.466953486298
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2020-Q1,117.852550133498
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2020-Q2,117.314482330617
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2020-Q3,118.343368825175
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2020-Q4,119.447725453978
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2021-Q1,119.934845490337
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2021-Q2,120.56873252455
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2021-Q3,121.563647515456
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2021-Q4,123.860715480005
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2022-Q1,126.387925763124
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2022-Q2,128.800228692386
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2022-Q3,130.998373204865
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2022-Q4,133.012105984794
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2023-Q1,135.330425845926
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2023-Q2,135.257924731072
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2023-Q3,136.026598621994
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2023-Q4,136.07766245096
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2024-Q1,137.114845793976
Q,BE,NGDP_D_SA_IX,0,2010,P3M,2024-Q2,138.05747030968
Q,PL,NGDP_D_SA_IX,0,2010,P3M,1995-Q1,43.8840306077577
Q,PL,NGDP_D_SA_IX,0,2010,P3M,1995-Q2,45.2121467246021
Q,PL,NGDP_D_SA_IX,0,2010,P3M,1995-Q3,46.4718735814989
Q,PL,NGDP_D_SA_IX,0,2010,P3M,1995-Q4,45.3076956951009
Q,PL,NGDP_D_SA_IX,0,2010,P3M,1996-Q1,50.1660793430253
Q,PL,NGDP_D_SA_IX,0,2010,P3M,1996-Q2,51.6824043221908
Q,PL,NGDP_D_SA_IX,0,2010,P3M,1996-Q3,53.5154933951079
Q,PL,NGDP_D_SA_IX,0,2010,P3M,1996-Q4,57.6392852498792
Q,PL,NGDP_D_SA_IX,0,2010,P3M,1997-Q1,57.7244384706201
Q,PL,NGDP_D_SA_IX,0,2010,P3M,1997-Q2,59.6410006218105
Q,PL,NGDP_D_SA_IX,0,2010,P3M,1997-Q3,61.6751506357489
Q,PL,NGDP_D_SA_IX,0,2010,P3M,1997-Q4,62.8008713294363
Q,PL,NGDP_D_SA_IX,0,2010,P3M,1998-Q1,64.7706060647906
Q,PL,NGDP_D_SA_IX,0,2010,P3M,1998-Q2,66.5804318631948
Q,PL,NGDP_D_SA_IX,0,2010,P3M,1998-Q3,68.015321457373
Q,PL,NGDP_D_SA_IX,0,2010,P3M,1998-Q4,69.2756364712065
Q,PL,NGDP_D_SA_IX,0,2010,P3M,1999-Q1,69.2611754305089
Q,PL,NGDP_D_SA_IX,0,2010,P3M,1999-Q2,70.3456209739948
Q,PL,NGDP_D_SA_IX,0,2010,P3M,1999-Q3,71.6576317295676
Q,PL,NGDP_D_SA_IX,0,2010,P3M,1999-Q4,74.2292492662562
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2000-Q1,74.4980720001468
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2000-Q2,75.5648332774999
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2000-Q3,76.6784776514942
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2000-Q4,76.5391311149852
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2001-Q1,76.9220487106318
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2001-Q2,78.2999994813935
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2001-Q3,78.58710560336
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2001-Q4,79.0682233309906
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2002-Q1,80.1697392223103
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2002-Q2,79.6010119239484
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2002-Q3,79.7891141293584
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2002-Q4,79.6011353328655
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2003-Q1,79.7577492156305
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2003-Q2,80.2638174872009
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2003-Q3,80.1437978352647
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2003-Q4,80.8709540357175
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2004-Q1,82.2627416995874
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2004-Q2,82.9468002737971
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2004-Q3,84.6358442112841
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2004-Q4,86.6661110093494
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2005-Q1,86.1930730454989
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2005-Q2,87.5186854863969
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2005-Q3,87.077769765402
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2005-Q4,85.7501970758542
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2006-Q1,86.6239160140153
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2006-Q2,86.3162375811581
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2006-Q3,87.649372848939
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2006-Q4,91.1641081397169
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2007-Q1,89.9691989272229
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2007-Q2,91.1612755242808
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2007-Q3,91.4278160022674
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2007-Q4,93.1835907907346
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2008-Q1,93.5645529638808
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2008-Q2,94.2338954482291
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2008-Q3,95.4416372150192
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2008-Q4,96.512139251182
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2009-Q1,98.1945368319254
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2009-Q2,98.4929577217485
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2009-Q3,99.5137454079263
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2009-Q4,98.9274028508784
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2010-Q1,98.9384039528579
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2010-Q2,99.8770410161956
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2010-Q3,100.241185171912
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2010-Q4,100.943369859035
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2011-Q1,102.065925285596
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2011-Q2,102.308404809252
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2011-Q3,102.991846749982
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2011-Q4,104.213076778276
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2012-Q1,104.309996392448
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2012-Q2,105.536876145684
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2012-Q3,105.784262349293
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2012-Q4,105.251123127219
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2013-Q1,105.153164868607
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2013-Q2,105.489739384744
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2013-Q3,105.319817412617
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2013-Q4,106.716820943789
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2014-Q1,106.536800429701
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2014-Q2,106.073517128964
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2014-Q3,106.694394483439
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2014-Q4,105.332501560623
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2015-Q1,106.485863629351
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2015-Q2,107.269029691425
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2015-Q3,107.121080934608
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2015-Q4,108.862235390917
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2016-Q1,107.54258145353
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2016-Q2,107.470214056741
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2016-Q3,107.586839193011
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2016-Q4,107.536853623217
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2017-Q1,108.950051471177
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2017-Q2,109.310882163058
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2017-Q3,109.463174070968
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2017-Q4,109.386969458954
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2018-Q1,109.564141359025
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2018-Q2,109.616757995936
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2018-Q3,110.456795476007
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2018-Q4,111.707642692241
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2019-Q1,112.208706096628
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2019-Q2,113.805676230514
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2019-Q3,113.254954983347
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2019-Q4,115.042949634858
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2020-Q1,115.768226767218
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2020-Q2,117.605496801016
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2020-Q3,118.491153362298
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2020-Q4,121.974165057221
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2021-Q1,123.4158796778
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2021-Q2,123.729233626383
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2021-Q3,125.149446177909
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2021-Q4,127.140342980052
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2022-Q1,128.915327262322
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2022-Q2,135.729290130442
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2022-Q3,140.825102342663
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2022-Q4,147.194398194383
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2023-Q1,150.976578725758
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2023-Q2,153.960240985419
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2023-Q3,152.608247490022
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2023-Q4,155.233933123168
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2024-Q1,155.17802200916
Q,PL,NGDP_D_SA_IX,0,2010,P3M,2024-Q2,156.137833313271
Q,SI,NGDP_D_SA_IX,0,2010,P3M,1995-Q1,44.6083920463772
Q,SI,NGDP_D_SA_IX,0,2010,P3M,1995-Q2,45.7179185037117
Q,SI,NGDP_D_SA_IX,0,2010,P3M,1995-Q3,47.2483154882972
Q,SI,NGDP_D_SA_IX,0,2010,P3M,1995-Q4,48.6791532749657
Q,SI,NGDP_D_SA_IX,0,2010,P3M,1996-Q1,50.0073939914178
Q,SI,NGDP_D_SA_IX,0,2010,P3M,1996-Q2,51.4030822882647
Q,SI,NGDP_D_SA_IX,0,2010,P3M,1996-Q3,52.5241333180103
Q,SI,NGDP_D_SA_IX,0,2010,P3M,1996-Q4,53.4697644652276
Q,SI,NGDP_D_SA_IX,0,2010,P3M,1997-Q1,54.5677026102142
Q,SI,NGDP_D_SA_IX,0,2010,P3M,1997-Q2,55.6451364931058
Q,SI,NGDP_D_SA_IX,0,2010,P3M,1997-Q3,56.471420967444
Q,SI,NGDP_D_SA_IX,0,2010,P3M,1997-Q4,57.9849516469183
Q,SI,NGDP_D_SA_IX,0,2010,P3M,1998-Q1,58.8255795828353
Q,SI,NGDP_D_SA_IX,0,2010,P3M,1998-Q2,59.5961230475041
Q,SI,NGDP_D_SA_IX,0,2010,P3M,1998-Q3,60.9706908469104
Q,SI,NGDP_D_SA_IX,0,2010,P3M,1998-Q4,61.7301713720447
Q,SI,NGDP_D_SA_IX,0,2010,P3M,1999-Q1,63.2021070773954
Q,SI,NGDP_D_SA_IX,0,2010,P3M,1999-Q2,62.3853617029823
Q,SI,NGDP_D_SA_IX,0,2010,P3M,1999-Q3,64.8289381611306
Q,SI,NGDP_D_SA_IX,0,2010,P3M,1999-Q4,65.7707386213286
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2000-Q1,66.1797350727813
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2000-Q2,67.0868816886677
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2000-Q3,68.478750647261
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2000-Q4,69.9704851688136
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2001-Q1,71.5266719709995
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2001-Q2,73.0841797857692
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2001-Q3,74.7904595765686
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2001-Q4,76.0848952972998
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2002-Q1,77.7219805499979
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2002-Q2,78.9211829012639
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2002-Q3,79.8891399816252
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2002-Q4,81.0453273856731
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2003-Q1,82.1859485691565
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2003-Q2,83.3404988708632
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2003-Q3,84.2962399830677
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2003-Q4,85.0109014272778
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2004-Q1,85.6897527364673
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2004-Q2,85.9783488212898
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2004-Q3,86.8341799095043
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2004-Q4,87.0657540682396
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2005-Q1,87.3135521442054
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2005-Q2,87.8615979032467
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2005-Q3,87.8115889130241
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2005-Q4,88.474145757132
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2006-Q1,88.8524515378444
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2006-Q2,89.4457401704937
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2006-Q3,90.3477094698826
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2006-Q4,91.2441253791677
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2007-Q1,92.1859178238287
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2007-Q2,93.3959130228006
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2007-Q3,94.1535685443891
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2007-Q4,95.5861460833144
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2008-Q1,96.3966251130545
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2008-Q2,96.7736225952136
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2008-Q3,97.8236226433051
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2008-Q4,100.647708709789
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2009-Q1,100.370477174305
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2009-Q2,100.705494806939
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2009-Q3,100.089796819622
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2009-Q4,100.751648361952
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2010-Q1,99.8774796642519
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2010-Q2,99.994164696487
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2010-Q3,100.073578889602
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2010-Q4,100.054776749659
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2011-Q1,101.53918248453
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2011-Q2,101.680349481715
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2011-Q3,101.394733458962
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2011-Q4,101.409089401563
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2012-Q1,101.639576887125
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2012-Q2,102.299708156541
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2012-Q3,101.697881261682
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2012-Q4,102.354735450521
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2013-Q1,102.817959797169
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2013-Q2,103.572658425445
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2013-Q3,103.936663551913
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2013-Q4,102.8463823309
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2014-Q1,103.867726146478
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2014-Q2,104.460854387936
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2014-Q3,104.217147053998
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2014-Q4,103.183520061224
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2015-Q1,104.69585335763
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2015-Q2,104.672780049327
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2015-Q3,104.721999139942
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2015-Q4,105.136888463156
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2016-Q1,105.113170993847
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2016-Q2,105.095964849037
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2016-Q3,105.694195760998
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2016-Q4,106.500772296009
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2017-Q1,106.026311002244
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2017-Q2,106.497122461408
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2017-Q3,107.376345343012
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2017-Q4,108.836786916552
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2018-Q1,108.791122891248
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2018-Q2,108.289047415443
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2018-Q3,109.950845396234
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2018-Q4,111.080849279691
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2019-Q1,110.959021400167
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2019-Q2,110.545676821686
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2019-Q3,112.671847463696
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2019-Q4,114.195543295653
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2020-Q1,112.603760538477
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2020-Q2,112.375401796593
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2020-Q3,112.244433030479
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2020-Q4,115.715276368487
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2021-Q1,113.585075927554
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2021-Q2,115.914245028334
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2021-Q3,116.752519764348
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2021-Q4,119.197735313378
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2022-Q1,118.128021817861
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2022-Q2,122.07081948389
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2022-Q3,127.166714603408
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2022-Q4,128.237941060152
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2023-Q1,134.121387703096
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2023-Q2,136.220510069256
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2023-Q3,136.373846063541
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2023-Q4,139.346351118453
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2024-Q1,138.877148426853
Q,SI,NGDP_D_SA_IX,0,2010,P3M,2024-Q2,139.242296335588
